timestamp,Keypad4,Keypad3,Keypad2,Keypad1,Opto4,Opto3,Opto2,Opto1,TTLin2,TTLin1,Mic2,Mic1,ActClose4,ActClose3,ActClose2,ActClose1,TTLout2,TTLout1,Sounder2,Sounder1
16862.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17363.750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17373.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17875.500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17885.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18386.750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18396.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18898.500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18908.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19409.750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19419.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19921.000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19931.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20432.500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20441.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20944.000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20953.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21455.750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21464.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21967.500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21976.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22479.250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22487.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22991.000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22999.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23502.750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23511.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24014.250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24023.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24525.750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24534.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25037.250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25046.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25549.000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25558.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26060.250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26070.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28578.000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28597.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29099.500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29118.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29620.500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29640.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30141.500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30161.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30663.250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30683.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31184.500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31204.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31705.750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31724.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32227.500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32247.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32749.500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32769.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33271.500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33290.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33793.250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33812.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34315.000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34333.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34836.750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34856.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35358.750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35378.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35880.000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35899.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36402.000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36420.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36924.000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36943.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37445.750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37465.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37967.500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37987.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38489.250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38507.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41020.500,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
41029.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41532.000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
41541.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42043.250,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
42051.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42553.750,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
42562.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43065.250,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
43073.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43576.250,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
43585.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44088.000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
44096.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44599.500,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
44609.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45111.250,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
45120.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45622.500,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
45632.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46133.500,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46143.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46645.250,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46655.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47157.000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
47166.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47668.750,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
47678.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48179.750,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
48189.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48691.500,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
48701.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49203.250,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
49213.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49715.000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
49724.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50225.750,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50236.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50737.750,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50747.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
